"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Conservative_6"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"	"<greek>m</greek><sub>t</sub>"
2678	1.373333333000000e-01	1.138500000000000e-02	1.224675884757553e+00	8.335071292140934e+01	-6.917192765654313e-08	2.561076725693489e+05	5.415667392961380e-01	3.981032414415594e+03	1.013082437326247e+05	2.881734498478721e+02	2.906406932979060e-03	1.999918623478908e-01	1.789410766726605e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.666009357776434e-04	
2679	1.360000000000000e-01	1.134000000000000e-02	1.224675884768821e+00	8.335071292303050e+01	-6.902198459149289e-08	2.561076725724499e+05	5.388784804413395e-01	3.966913069792255e+03	1.013082450507297e+05	2.881734535945982e+02	2.906871643538503e-03	1.999918610498298e-01	1.789410784803434e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.663639883724370e-04	
2680	1.346666667000000e-01	1.129500000000000e-02	1.224675884779794e+00	8.335071292463142e+01	-6.889879160544475e-08	2.561076725754722e+05	5.360687153491747e-01	3.952050735143792e+03	1.013082464283258e+05	2.881734575106177e+02	2.907357328243722e-03	1.999918596930240e-01	1.789410803697053e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.661189271774736e-04	
2681	1.333333333000000e-01	1.125000000000000e-02	1.224675884790474e+00	8.335071292621258e+01	-6.880212856205984e-08	2.561076725784166e+05	5.331357457947915e-01	3.936434700967312e+03	1.013082478662453e+05	2.881734615982969e+02	2.907864280534056e-03	1.999918582766527e-01	1.789410823418878e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.658654444424647e-04	
2682	1.320000000000000e-01	1.120500000000000e-02	1.224675884800872e+00	8.335071292777427e+01	-6.873181761473179e-08	2.561076725812848e+05	5.300780104085238e-01	3.920054974763753e+03	1.013082493652536e+05	2.881734658598112e+02	2.908392770274577e-03	1.999918567999602e-01	1.789410843979406e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.656032276561860e-04	
2683	1.306666667000000e-01	1.116000000000000e-02	1.224675884810984e+00	8.335071292931693e+01	-6.868773246968741e-08	2.561076725840773e+05	5.268940985579295e-01	3.902902362435193e+03	1.013082509260419e+05	2.881734702971274e+02	2.908943041160102e-03	1.999918552622658e-01	1.789410865388123e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.653319597650727e-04	
2684	1.293333333000000e-01	1.111500000000000e-02	1.224675884820818e+00	8.335071293084093e+01	-6.866971141111725e-08	2.561076725867953e+05	5.235827648449308e-01	3.884968554955391e+03	1.013082525492210e+05	2.881734749119806e+02	2.909515308488586e-03	1.999918536629667e-01	1.789410887653404e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.650513193975611e-04	
2685	1.280000000000000e-01	1.107000000000000e-02	1.224675884830378e+00	8.335071293234674e+01	-6.867763436599313e-08	2.561076725894399e+05	5.201429429604099e-01	3.866246211686590e+03	1.013082542353135e+05	2.881734797058570e+02	2.910109756549744e-03	1.999918520015481e-01	1.789410910782417e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.647609810732832e-04	
2686	1.266666667000000e-01	1.102500000000000e-02	1.224675884839665e+00	8.335071293383470e+01	-6.871143223685219e-08	2.561076725920120e+05	5.165737603577950e-01	3.846729042466809e+03	1.013082559847472e+05	2.881734846799730e+02	2.910726536157318e-03	1.999918502775882e-01	1.789410934781034e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.644606157769499e-04	
2687	1.253333333000000e-01	1.098000000000000e-02	1.224675884848684e+00	8.335071293530505e+01	-6.877100080424226e-08	2.561076725945126e+05	5.128745544520805e-01	3.826411909218583e+03	1.013082577978470e+05	2.881734898352518e+02	2.911365761888916e-03	1.999918484907665e-01	1.789410959653705e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.641498912536788e-04	
2688	1.240000000000000e-01	1.093500000000000e-02	1.224675884857438e+00	8.335071293675836e+01	-6.885627707408000e-08	2.561076725969424e+05	5.090448876459884e-01	3.805290917217539e+03	1.013082596748277e+05	2.881734951723034e+02	2.912027509418189e-03	1.999918466408723e-01	1.789410985403376e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.638284724537933e-04	
2689	1.226666667000000e-01	1.089000000000000e-02	1.224675884865929e+00	8.335071293819502e+01	-6.896724868469082e-08	2.561076725993022e+05	5.050845639001450e-01	3.783363517314555e+03	1.013082616157856e+05	2.881735006914013e+02	2.912711812718761e-03	1.999918447278111e-01	1.789411012031365e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.634960220966637e-04	
2690	1.213333333000000e-01	1.084500000000000e-02	1.224675884874162e+00	8.335071293961514e+01	-6.910386853555762e-08	2.561076726015933e+05	5.009936455675851e-01	3.760628610811842e+03	1.013082636206906e+05	2.881735063924587e+02	2.913418661186060e-03	1.999918427516127e-01	1.789411039537253e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.631522013202476e-04	
2691	1.200000000000000e-01	1.080000000000000e-02	1.224675884882140e+00	8.335071294101942e+01	-6.926613056522559e-08	2.561076726038159e+05	4.967724693376043e-01	3.737086649451794e+03	1.013082656893779e+05	2.881735122750066e+02	2.914147996728371e-03	1.999918407124413e-01	1.789411067918779e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.627966703850460e-04	
2692	1.186666667000000e-01	1.075500000000000e-02	1.224675884889863e+00	8.335071294240787e+01	-6.945407924189524e-08	2.561076726059712e+05	4.924216634803963e-01	3.712739745146106e+03	1.013082678215402e+05	2.881735183381701e+02	2.914899710970763e-03	1.999918386105998e-01	1.789411097171720e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.624290895288986e-04	
2693	1.173333333000000e-01	1.071000000000000e-02	1.224675884897335e+00	8.335071294378118e+01	-6.966772476359357e-08	2.561076726080595e+05	4.879421651278765e-01	3.687591781233693e+03	1.013082700167185e+05	2.881735245806432e+02	2.915673642110140e-03	1.999918364465429e-01	1.789411127289775e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.620491199426717e-04	
2694	1.160000000000000e-01	1.066500000000000e-02	1.224675884904558e+00	8.335071294513938e+01	-6.990711841404867e-08	2.561076726100817e+05	4.833352364603122e-01	3.661648517876122e+03	1.013082722742948e+05	2.881735310006673e+02	2.916469572288467e-03	1.999918342208804e-01	1.789411158264460e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.616564248392064e-04	
2695	1.146666667000000e-01	1.062000000000000e-02	1.224675884911536e+00	8.335071294648328e+01	-7.017236214614246e-08	2.561076726120385e+05	4.786024818556868e-01	3.634917705376755e+03	1.013082745934836e+05	2.881735375960071e+02	2.917287224509391e-03	1.999918319343895e-01	1.789411190084991e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.612506707154640e-04	
2696	1.133333333000000e-01	1.057500000000000e-02	1.224675884918269e+00	8.335071294781275e+01	-7.046352420297666e-08	2.561076726139304e+05	4.737458647462368e-01	3.607409197178752e+03	1.013082769733232e+05	2.881735443639269e+02	2.918126259754947e-03	1.999918295880188e-01	1.789411222738168e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.608315287847744e-04	
2697	1.120000000000000e-01	1.053000000000000e-02	1.224675884924761e+00	8.335071294912838e+01	-7.078071419470198e-08	2.561076726157579e+05	4.687677228327128e-01	3.579135083034619e+03	1.013082794126685e+05	2.881735513011690e+02	2.918986274333130e-03	1.999918271828998e-01	1.789411256208274e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.603986752289925e-04	
2698	1.106666667000000e-01	1.048500000000000e-02	1.224675884931013e+00	8.335071295043048e+01	-7.112409277871786e-08	2.561076726175217e+05	4.636707843826766e-01	3.550109758531437e+03	1.013082819101834e+05	2.881735584039321e+02	2.919866797148514e-03	1.999918247203520e-01	1.789411290476968e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.599517949595606e-04	
2699	1.093333333000000e-01	1.044000000000000e-02	1.224675884937027e+00	8.335071295171940e+01	-7.149378755093036e-08	2.561076726192223e+05	4.584581836075766e-01	3.520350027404495e+03	1.013082844643327e+05	2.881735656678488e+02	2.920767286952352e-03	1.999918222018914e-01	1.789411325523180e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.594905839889541e-04	
2700	1.080000000000000e-01	1.039500000000000e-02	1.224675884942802e+00	8.335071295299538e+01	-7.188996799444915e-08	2.561076726208602e+05	4.531334739748012e-01	3.489875220530965e+03	1.013082870733759e+05	2.881735730879685e+02	2.921687130121097e-03	1.999918196292365e-01	1.789411361323023e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.590147507202008e-04	
2701	1.066666667000000e-01	1.035000000000000e-02	1.224675884948344e+00	8.335071295425885e+01	-7.231285526033005e-08	2.561076726224354e+05	4.477006416520330e-01	3.458707296609562e+03	1.013082897353602e+05	2.881735806587353e+02	2.922625638204072e-03	1.999918170043154e-01	1.789411397849694e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.585240185096466e-04	
2702	1.053333333000000e-01	1.030500000000000e-02	1.224675884953653e+00	8.335071295551010e+01	-7.276263816197769e-08	2.561076726239489e+05	4.421641176974313e-01	3.426870936802401e+03	1.013082924481154e+05	2.881735883739760e+02	2.923582046045732e-03	1.999918143292710e-01	1.789411435073405e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.580181285266518e-04	
2703	1.040000000000000e-01	1.026000000000000e-02	1.224675884958727e+00	8.335071295674939e+01	-7.323954809274307e-08	2.561076726254008e+05	4.365287879465375e-01	3.394393626412080e+03	1.013082952092481e+05	2.881735962268826e+02	2.924555509836104e-03	1.999918116064663e-01	1.789411472961314e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.574968428907597e-04	
2704	1.026666667000000e-01	1.021500000000000e-02	1.224675884963571e+00	8.335071295797717e+01	-7.374386903536397e-08	2.561076726267914e+05	4.308000021948268e-01	3.361305734395186e+03	1.013082980161377e+05	2.881736042099997e+02	2.925545105658886e-03	1.999918088384888e-01	1.789411511477449e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.569599481926388e-04	
2705	1.013333333000000e-01	1.017000000000000e-02	1.224675884968184e+00	8.335071295919369e+01	-7.427585273754384e-08	2.561076726281209e+05	4.249835814944716e-01	3.327640582830031e+03	1.013083008659327e+05	2.881736123152167e+02	2.926549828203704e-03	1.999918060281537e-01	1.789411550582678e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.564072593804825e-04	
2706	1.000000000000000e-01	1.012500000000000e-02	1.224675884972567e+00	8.335071296039935e+01	-7.483580055933210e-08	2.561076726293899e+05	4.190858225481881e-01	3.293434499432420e+03	1.013083037555488e+05	2.881736205337597e+02	2.927568590047860e-03	1.999918031785061e-01	1.789411590234671e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.558386239948394e-04	
2707	9.866666667000000e-02	1.008000000000000e-02	1.224675884976723e+00	8.335071296159435e+01	-7.542404737668787e-08	2.561076726305984e+05	4.131135006720482e-01	3.258726863046534e+03	1.013083066816670e+05	2.881736288561869e+02	2.928600221040677e-03	1.999918002928225e-01	1.789411630387872e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.552539268536316e-04	
2708	9.733333332999999e-02	1.003500000000000e-02	1.224675884980650e+00	8.335071296277906e+01	-7.604092477652918e-08	2.561076726317467e+05	4.070738700110101e-01	3.223560133166503e+03	1.013083096407337e+05	2.881736372723910e+02	2.929643468359936e-03	1.999917973746113e-01	1.789411670993519e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.546530951536915e-04	
2709	9.600000000000000e-02	9.990000000000001e-03	1.224675884984350e+00	8.335071296395387e+01	-7.668680243213660e-08	2.561076726328347e+05	4.009746605515781e-01	3.187979860255557e+03	1.013083126289622e+05	2.881736457716000e+02	2.930696996978747e-03	1.999917944276109e-01	1.789411711999639e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.540361039884195e-04	
2710	9.466666667000000e-02	9.945000000000001e-03	1.224675884987822e+00	8.335071296511892e+01	-7.736206979637511e-08	2.561076726338632e+05	3.948240729248130e-01	3.152034686953645e+03	1.013083156423357e+05	2.881736543423876e+02	2.931759390660844e-03	1.999917914557867e-01	1.789411753351103e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.534029821832373e-04	
2711	9.333333333000000e-02	9.900000000000001e-03	1.224675884991067e+00	8.335071296627460e+01	-7.806713669121869e-08	2.561076726348315e+05	3.886307667059826e-01	3.115776280532699e+03	1.013083186766117e+05	2.881736629726865e+02	2.932829153735712e-03	1.999917884633269e-01	1.789411794989690e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.527538196898505e-04	
2712	9.200000000000000e-02	9.854999999999999e-03	1.224675884994086e+00	8.335071296742115e+01	-7.880243606089195e-08	2.561076726357402e+05	3.824038527788836e-01	3.079259355196993e+03	1.013083217273273e+05	2.881736716498015e+02	2.933904712755713e-03	1.999917854546372e-01	1.789411836854151e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.520887729176553e-04	
2713	9.066666667000001e-02	9.809999999999999e-03	1.224675884996877e+00	8.335071296855907e+01	-7.956842732392905e-08	2.561076726365892e+05	3.761528745869608e-01	3.042541568622579e+03	1.013083247898073e+05	2.881736803604342e+02	2.934984419451205e-03	1.999917824343334e-01	1.789411878880324e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.514080725567363e-04	
2714	8.933333333000000e-02	9.764999999999999e-03	1.224675884999441e+00	8.335071296968850e+01	-8.036558581108816e-08	2.561076726373784e+05	3.698877879704175e-01	3.005683425629350e+03	1.013083278591748e+05	2.881736890907120e+02	2.936066554378269e-03	1.999917794072298e-01	1.789411921001277e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.507120311542087e-04	
2715	8.799999999999999e-02	9.719999999999999e-03	1.224675885001778e+00	8.335071297080978e+01	-8.119441023173193e-08	2.561076726381079e+05	3.636189368092841e-01	2.968748154401107e+03	1.013083309303626e+05	2.881736978262208e+02	2.937149331064085e-03	1.999917763783285e-01	1.789411963147468e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.500010509750119e-04	
2716	8.666666667000000e-02	9.675000000000000e-03	1.224675885003887e+00	8.335071297192312e+01	-8.205542178898309e-08	2.561076726387774e+05	3.573570244334732e-01	2.931801554580922e+03	1.013083339981273e+05	2.881737065520464e+02	2.938230900896220e-03	1.999917733528057e-01	1.789412005246941e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.492756320688114e-04	
2717	8.533333333000000e-02	9.630000000000000e-03	1.224675885005768e+00	8.335071297302885e+01	-8.294915353092559e-08	2.561076726393872e+05	3.511130805936996e-01	2.894911815367782e+03	1.013083370570658e+05	2.881737152528194e+02	2.939309358991827e-03	1.999917703359952e-01	1.789412047225541e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.485363804280607e-04	
2718	8.400000000000001e-02	9.585000000000000e-03	1.224675885007421e+00	8.335071297412738e+01	-8.387615469224441e-08	2.561076726399368e+05	3.448984238384112e-01	2.858149302042064e+03	1.013083401016334e+05	2.881737239127675e+02	2.940382750456753e-03	1.999917673333711e-01	1.789412089007173e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.477840160939624e-04	
2719	8.266666667000000e-02	9.540000000000000e-03	1.224675885008843e+00	8.335071297521884e+01	-8.483698709676305e-08	2.561076726404263e+05	3.387246193537067e-01	2.821586310809050e+03	1.013083431261646e+05	2.881737325157762e+02	2.941449077927249e-03	1.999917643505257e-01	1.789412130514089e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.470193810453715e-04	
2720	8.133333332999999e-02	9.495000000000000e-03	1.224675885010035e+00	8.335071297630356e+01	-8.583220976975379e-08	2.561076726408555e+05	3.326034321897313e-01	2.785296790884729e+03	1.013083461248960e+05	2.881737410454506e+02	2.942506309404122e-03	1.999917613931486e-01	1.789412171667188e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.462434466615314e-04	
2721	8.000000000000000e-02	9.450000000000000e-03	1.224675885010997e+00	8.335071297738168e+01	-8.686237749706648e-08	2.561076726412242e+05	3.265467758653462e-01	2.749356033193318e+03	1.013083490919914e+05	2.881737494851902e+02	2.943552387318180e-03	1.999917584670008e-01	1.789412212386378e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.454573205151007e-04	
2722	7.866666667000000e-02	9.405000000000000e-03	1.224675885011726e+00	8.335071297845370e+01	-8.792802904602101e-08	2.561076726415324e+05	3.205666565557562e-01	2.713840326562393e+03	1.013083520215693e+05	2.881737578182652e+02	2.944585238093328e-03	1.999917555778888e-01	1.789412252590944e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.446622522261301e-04	
2723	7.733333333000000e-02	9.360000000000000e-03	1.224675885012223e+00	8.335071297951967e+01	-8.902966059251667e-08	2.561076726417796e+05	3.146751129706898e-01	2.678826581605515e+03	1.013083549077322e+05	2.881737660278998e+02	2.945602782468971e-03	1.999917527316341e-01	1.789412292199947e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.438596380649877e-04	
2724	7.600000000000000e-02	9.315000000000000e-03	1.224675885012488e+00	8.335071298057980e+01	-9.016770912891000e-08	2.561076726419659e+05	3.088841525835666e-01	2.644391929912838e+03	1.013083577445979e+05	2.881737740973622e+02	2.946602946648404e-03	1.999917499340429e-01	1.789412331132661e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.430510238109875e-04	
2725	7.466666667000001e-02	9.270000000000000e-03	1.224675885012518e+00	8.335071298163439e+01	-9.134251981107902e-08	2.561076726420916e+05	3.032056832599391e-01	2.610613281661783e+03	1.013083605263333e+05	2.881737820100603e+02	2.947583674119303e-03	1.999917471908738e-01	1.789412369309033e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.422381059253447e-04	
2726	7.333333333000000e-02	9.225000000000001e-03	1.224675885012315e+00	8.335071298268349e+01	-9.255429062218690e-08	2.561076726421562e+05	2.976514419107564e-01	2.577566860997578e+03	1.013083632471885e+05	2.881737897496386e+02	2.948542937710196e-03	1.999917445078020e-01	1.789412406650155e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.414227303132277e-04	
2727	7.199999999999999e-02	9.180000000000001e-03	1.224675885011882e+00	8.335071298372718e+01	-9.380301676309092e-08	2.561076726421604e+05	2.922329202395215e-01	2.545327716980739e+03	1.013083659015345e+05	2.881737973000841e+02	2.949478752821813e-03	1.999917418903838e-01	1.789412443078768e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.406068883925070e-04	
2728	7.066666667000000e-02	9.135000000000001e-03	1.224675885011216e+00	8.335071298476562e+01	-9.508840448996868e-08	2.561076726421042e+05	2.869612882048247e-01	2.513969213792626e+03	1.013083684838994e+05	2.881738046458325e+02	2.950389190319826e-03	1.999917393440206e-01	1.789412478519779e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.397927101366294e-04	
2729	6.933333333000000e-02	9.090000000000001e-03	1.224675885010325e+00	8.335071298579867e+01	-9.640974270531997e-08	2.561076726419890e+05	2.818473158234812e-01	2.483562503983627e+03	1.013083709890078e+05	2.881738117718763e+02	2.951272390294623e-03	1.999917368739186e-01	1.789412512900780e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.389824537897357e-04	
2730	6.800000000000000e-02	9.044999999999999e-03	1.224675885009213e+00	8.335071298682610e+01	-9.776574784087934e-08	2.561076726418157e+05	2.769012919182197e-01	2.454176000967096e+03	1.013083734118200e+05	2.881738186638787e+02	2.952126575944220e-03	1.999917344850513e-01	1.789412546152604e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.381784902983423e-04	
2731	6.666666667000000e-02	8.999999999999999e-03	1.224675885007886e+00	8.335071298784767e+01	-9.915434143419055e-08	2.561076726415867e+05	2.721329442680100e-01	2.425874853138856e+03	1.013083757475715e+05	2.881738253082858e+02	2.952950067523867e-03	1.999917321821203e-01	1.789412578209853e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.373832841912332e-04	
2732	6.533333333000001e-02	8.954999999999999e-03	1.224675885006357e+00	8.335071298886282e+01	-1.005723350379780e-07	2.561076726413043e+05	2.675513650442096e-01	2.398720374721185e+03	1.013083779918093e+05	2.881738316924275e+02	2.953741295074610e-03	1.999917299695185e-01	1.789412609011402e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.365993753265952e-04	
2733	6.400000000000000e-02	8.910000000000000e-03	1.224675885004642e+00	8.335071298987060e+01	-1.020150202354138e-07	2.561076726409733e+05	2.631649315394690e-01	2.372769525812223e+03	1.013083801404317e+05	2.881738378046328e+02	2.954498812460110e-03	1.999917278512911e-01	1.789412638500940e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.358293512830222e-04	
2734	6.266666667000000e-02	8.865000000000000e-03	1.224675885002767e+00	8.335071299086971e+01	-1.034755975358938e-07	2.561076726405995e+05	2.589812318498221e-01	2.348074395941404e+03	1.013083821897237e+05	2.881738436343287e+02	2.955221309992608e-03	1.999917258310994e-01	1.789412666627454e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.350758178117860e-04	
2735	6.133333333000000e-02	8.820000000000000e-03	1.224675885000765e+00	8.335071299185837e+01	-1.049443842261424e-07	2.561076726401916e+05	2.550069943911233e-01	2.324681711163875e+03	1.013083841363928e+05	2.881738491721415e+02	2.955907626853654e-03	1.999917239121863e-01	1.789412693345721e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.343413659760288e-04	
2736	6.000000000000000e-02	8.775000000000000e-03	1.224675884998683e+00	8.335071299283419e+01	-1.064077523367254e-07	2.561076726397613e+05	2.512480222608307e-01	2.302632371539496e+03	1.013083859776012e+05	2.881738544099878e+02	2.956556762524687e-03	1.999917220973435e-01	1.789412718616741e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.336285365477792e-04	
2737	5.866666667000000e-02	8.730000000000000e-03	1.224675884996589e+00	8.335071299379346e+01	-1.078466655270697e-07	2.561076726393256e+05	2.477091337561264e-01	2.281961029239505e+03	1.013083877109954e+05	2.881738593411572e+02	2.957167887268470e-03	1.999917203888793e-01	1.789412742408137e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.329397823702260e-04	
2738	5.733333333000000e-02	8.685000000000000e-03	1.224675884994575e+00	8.335071299473131e+01	-1.092346664987613e-07	2.561076726389072e+05	2.443941101458961e-01	2.262695715095997e+03	1.013083893347325e+05	2.881738639603856e+02	2.957740351322799e-03	1.999917187885938e-01	1.789412764694513e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.322774295869491e-04	
2739	5.600000000000000e-02	8.640000000000000e-03	1.224675884992766e+00	8.335071299564105e+01	-1.105351470892990e-07	2.561076726385378e+05	2.413056517887434e-01	2.244857521293606e+03	1.013083908475025e+05	2.881738682639175e+02	2.958273692873176e-03	1.999917172977535e-01	1.789412785457748e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.316436387854838e-04	
2740	5.466666667000000e-02	8.595000000000000e-03	1.224675884991340e+00	8.335071299651354e+01	-1.116976040597159e-07	2.561076726382615e+05	2.384453437543551e-01	2.228460348534568e+03	1.013083922485470e+05	2.881738722495539e+02	2.958767644537648e-03	1.999917159170705e-01	1.789412804687235e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.310403672097542e-04	
2741	5.333333333000000e-02	8.550000000000000e-03	1.224675884990538e+00	8.335071299733646e+01	-1.126525071616702e-07	2.561076726381387e+05	2.358136319531560e-01	2.213510724769160e+03	1.013083935376723e+05	2.881738759166872e+02	2.959222138030363e-03	1.999917146466869e-01	1.789412822380039e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.304693332511866e-04	
2742	5.200000000000000e-02	8.505000000000000e-03	1.224675884990691e+00	8.335071299809283e+01	-1.133043035840647e-07	2.561076726382519e+05	2.334098106971738e-01	2.200007702009770e+03	1.013083947152579e+05	2.881738792663184e+02	2.959637307111557e-03	1.999917134861603e-01	1.789412838540993e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.299319844288989e-04	
2743	5.066666667000000e-02	8.460000000000001e-03	1.224675884992255e+00	8.335071299875987e+01	-1.135218409713121e-07	2.561076726387153e+05	2.312320225918827e-01	2.187942837868673e+03	1.013083957822604e+05	2.881738823010616e+02	2.960013489065116e-03	1.999917124344546e-01	1.789412853182708e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.294294700048201e-04	
2744	4.933333333000000e-02	8.415000000000001e-03	1.224675884995853e+00	8.335071299930684e+01	-1.131252608977114e-07	2.561076726396847e+05	2.292772707013443e-01	2.177300255774649e+03	1.013083967402116e+05	2.881738850251275e+02	2.960351223934139e-03	1.999917114899331e-01	1.789412866325499e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.289626194921030e-04	
2745	4.800000000000000e-02	8.370000000000001e-03	1.224675885002341e+00	8.335071299969221e+01	-1.118681011584132e-07	2.561076726413741e+05	2.275414308546845e-01	2.168056594024403e+03	1.013083975912194e+05	2.881738874443103e+02	2.960651254885207e-03	1.999917106503457e-01	1.789412877997321e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.285319322266023e-04	
