TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","HeatFlux_Total","HeatFlux_Maximum","Temperature_Total","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Res_Turb[0]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
          29, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.51858528e+00, -9.16214193e-01, -1.64064927e+00, -1.38104373e+00, 1.94323894e+00, -7.5914714985, 0.0000000000, 0.8000000000, 0.4269479500
          30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.52052243e+00, -9.18516579e-01, -1.64323637e+00, -1.37954808e+00, 1.94149266e+00, -7.5885096700, 0.0000000000, 0.8000000000, 0.4516645500
          31, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.52247440e+00, -9.20927738e-01, -1.64582381e+00, -1.37839475e+00, 1.93974741e+00, -7.5840027939, 0.0000000000, 0.8000000000, 0.4678566500
          32, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.52448982e+00, -9.23419346e-01, -1.64849227e+00, -1.37720151e+00, 1.93794747e+00, -7.5807782980, 0.0000000000, 0.8000000000, 0.4830662333
          33, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.52651719e+00, -9.25907795e-01, -1.65132579e+00, -1.37595161e+00, 1.93615410e+00, -7.5794026239, 0.0000000000, 0.8000000000, 0.4964714000
          34, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.52841242e+00, -9.28289099e-01, -1.65432065e+00, -1.37505959e+00, 1.93454089e+00, -7.5775550166, 0.0000000000, 0.8000000000, 0.5099766667
          35, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.53000537e+00, -9.30482863e-01, -1.65737751e+00, -1.37515791e+00, 1.93331425e+00, -7.5760468357, 0.0000000000, 0.8000000000, 0.5249166000
          36, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.53119279e+00, -9.32460746e-01, -1.66029920e+00, -1.37672587e+00, 1.93259665e+00, -7.5737510704, 0.0000000000, 0.8000000000, 0.5384616167
          37, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.53201417e+00, -9.34268544e-01, -1.66282168e+00, -1.37972049e+00, 1.93232960e+00, -7.5713831786, 0.0000000000, 0.8000000000, 0.5518176500
          38, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.53265463e+00, -9.36023770e-01, -1.66466307e+00, -1.38333765e+00, 1.93226307e+00, -7.5611861739, 0.0000000000, 0.8000000000, 0.5642142167
          39, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.53340397e+00, -9.37887196e-01, -1.66558834e+00, -1.38604970e+00, 1.93201780e+00, -7.5610357547, 0.0000000000, 0.8000000000, 0.5767544333
          40, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.53455815e+00, -9.40026375e-01, -1.66548980e+00, -1.38604271e+00, 1.93121310e+00, -7.5630438529, 0.0000000000, 0.8000000000, 0.5882302667
          41, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.53629932e+00, -9.42540234e-01, -1.66441046e+00, -1.38196131e+00, 1.92960950e+00, -7.5622852360, 0.0000000000, 0.8000000000, 0.5999623000
          42, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.53864774e+00, -9.45455000e-01, -1.66254281e+00, -1.37361343e+00, 1.92718548e+00, -7.5607202918, 0.0000000000, 0.8000000000, 0.6126427167
          43, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.54145359e+00, -9.48713517e-01, -1.66015950e+00, -1.36208786e+00, 1.92414919e+00, -7.5593895351, 0.0000000000, 0.8000000000, 0.6249447833
          44, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.54446685e+00, -9.52182340e-01, -1.65755272e+00, -1.34921200e+00, 1.92085874e+00, -7.5595466286, 0.0000000000, 0.8000000000, 0.6372262000
          45, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.54739105e+00, -9.55699255e-01, -1.65496501e+00, -1.33678012e+00, 1.91772541e+00, -7.5554018787, 0.0000000000, 0.8000000000, 0.6493820167
          46, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.54998766e+00, -9.59109112e-01, -1.65253956e+00, -1.32602829e+00, 1.91508308e+00, -7.5539492599, 0.0000000000, 0.8000000000, 0.6616485667
          47, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.55211156e+00, -9.62296422e-01, -1.65031194e+00, -1.31749140e+00, 1.91311925e+00, -7.5499826852, 0.0000000000, 0.8000000000, 0.6739230333
          48, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.55371358e+00, -9.65182863e-01, -1.64822561e+00, -1.31110919e+00, 1.91186374e+00, -7.5468166417, 0.0000000000, 0.8000000000, 0.6864056333
          49, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.55484890e+00, -9.67728473e-01, -1.64616683e+00, -1.30643380e+00, 1.91120718e+00, -7.5431494267, 0.0000000000, 0.8000000000, 0.6985074333
          50, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.55560511e+00, -9.69923355e-01, -1.64404566e+00, -1.30283888e+00, 1.91098103e+00, -7.5381715834, 0.0000000000, 0.8000000000, 0.7107928000
          51, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.55608208e+00, -9.71761432e-01, -1.64178552e+00, -1.29964003e+00, 1.91100807e+00, -7.5354236573, 0.0000000000, 0.8000000000, 0.7229889667
          52, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.55636389e+00, -9.73242619e-01, -1.63935461e+00, -1.29622578e+00, 1.91113753e+00, -7.5313572979, 0.0000000000, 0.8000000000, 0.7374982667
          53, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.55653589e+00, -9.74381659e-01, -1.63684872e+00, -1.29218175e+00, 1.91123700e+00, -7.5291336162, 0.0000000000, 0.8000000000, 0.7536260000
          54, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.55665985e+00, -9.75199200e-01, -1.63436026e+00, -1.28728871e+00, 1.91121733e+00, -7.5266681592, 0.0000000000, 0.8000000000, 0.7692204167
          55, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.55678529e+00, -9.75735648e-01, -1.63202498e+00, -1.28150792e+00, 1.91103620e+00, -7.5231867737, 0.0000000000, 0.8000000000, 0.7851177167
          56, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.55695508e+00, -9.76063998e-01, -1.63004931e+00, -1.27495127e+00, 1.91069043e+00, -7.5235223778, 0.0000000000, 0.8000000000, 0.7998261500
